year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
2015,Mitsubishi,Outlander,GT,SUV,automatic,ja4jz4axxfz007047,mn,4.8,9095,—,black,"mitsubishi north america",24400,24800,Wed May 27 2015 03:30:00 GMT-0700 (PDT)
2013,Lexus,RX 350,Base,SUV,automatic,2t2bk1ba9dc180794,tn,3.7,54720,—,black,"sullivan auto group llc",29000,26600,Wed May 27 2015 03:30:00 GMT-0700 (PDT)
2013,Mercedes-Benz,C-Class,C300 Sport 4MATIC,Sedan,,wddgf8ab0dr279968,pa,3.5,34407,silver,black,"avis corporation",22800,22250,Thu May 28 2015 02:00:00 GMT-0700 (PDT)
2013,Mercedes-Benz,GLK-Class,GLK350 4MATIC,SUV,,wdcgg8jb4dg042414,pa,3.4,33125,gray,black,"mercedes-benz/hertz wholesale advantage",26000,24000,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2012,BMW,5 Series,535i xDrive,Sedan,automatic,wbafu7c57cdu62614,nv,3.8,57059,gray,black,"financial services remarketing (lease)",26600,26000,Fri Jun 05 2015 05:00:00 GMT-0700 (PDT)
2012,,,,,automatic,wbakb8c59cc963598,nv,4.4,22377,white,tan,"financial services remarketing - pickup",46200,23750,Thu Mar 19 2015 07:00:00 GMT-0700 (PDT)
2014,Buick,LaCrosse,Leather Group,Sedan,automatic,1g4gb5g35ef306018,il,4,20284,silver,brown,"gm remarketing",22300,21600,Thu May 28 2015 04:00:00 GMT-0700 (PDT)
2014,Buick,LaCrosse,Leather Group,Sedan,automatic,1g4gb5gr0ef284532,il,4,8934,white,black,"gm remarketing",22500,22000,Thu May 28 2015 04:00:00 GMT-0700 (PDT)
2012,Honda,Accord,LX,Sedan,automatic,1hgcp2f37ca085473,pa,3.8,33630,gray,black,"ahfc/honda lease trust/hvt, inc. eot",22200,23500,Fri Jun 19 2015 02:00:00 GMT-0700 (PDT)
2012,Hyundai,Sonata,SE,Sedan,automatic,5npec4ab4ch456868,mn,4.3,34597,blue,black,"hyundai motor finance",12900,12100,Wed Jun 03 2015 03:30:00 GMT-0700 (PDT)
2012,Hyundai,Sonata,SE,Sedan,automatic,5npec4ab2ch414179,mn,4.1,30071,silver,gray,"hyundai motor finance",14100,10800,Wed Mar 11 2015 03:30:00 GMT-0700 (PDT)
2012,Kia,Soul,+,Wagon,automatic,kndjt2a65c7400108,mn,2.9,37740,green,black,"kia motors finance",10550,9200,Wed Jun 03 2015 03:30:00 GMT-0700 (PDT)
2011,Cadillac,DTS,Base,Sedan,automatic,1g6ka5e63bu141515,fl,4.3,47479,silver,gray,"palm beach auto mall inc",12400,17400,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT)
2014,Chevrolet,Cruze,2LT,Sedan,automatic,1g1pe5sb0e7391251,il,4,19741,blue,black,"gm remarketing",13650,13800,Thu Mar 19 2015 04:00:00 GMT-0700 (PDT)
2009,Ford,Mustang,Deluxe,Convertible,automatic,1zvht84n095104256,mo,3.5,96534,silver,gray,"tdaf remarketing",7750,7600,Tue Mar 10 2015 03:30:00 GMT-0700 (PDT)
2014,Chevrolet,Impala Limited,LT Fleet,Sedan,automatic,2g1wb5e32e1127292,il,3,23066,silver,gray,"gm remarketing",13500,13000,Tue Jun 02 2015 04:00:00 GMT-0700 (PDT)
2014,Chevrolet,Impala Limited,LT Fleet,Sedan,automatic,2g1wb5e34e1118531,il,3,20946,silver,gray,"gm remarketing",13000,12900,Thu Apr 30 2015 04:00:00 GMT-0700 (PDT)
2014,Chevrolet,Impala Limited,LT Fleet,Sedan,automatic,2g1wb5e39e1119674,il,2,20582,black,gray,"gm remarketing",14000,14100,Thu Apr 30 2015 04:00:00 GMT-0700 (PDT)
2006,Ford,F-150,King Ranch,SuperCrew,automatic,1ftpw14v36kd23125,ga,2.8,96979,brown,brown,"by the book auto brokers, inc.",15500,15750,Thu Jun 04 2015 03:00:00 GMT-0700 (PDT)
2004,Chevrolet,Malibu Maxx,LS,Hatchback,automatic,1g1zt62804f155499,pa,4,33649,beige,—,"car sense",4100,6000,Wed Mar 11 2015 05:00:00 GMT-0700 (PDT)
2004,Subaru,Impreza,WRX,Sedan,automatic,jf1gd29604h509590,co,2.2,78823,black,black,"gaylord leasing company inc",8900,10400,Tue Mar 10 2015 05:00:00 GMT-0700 (PDT)
2002,Acura,MDX,Base,SUV,automatic,2hnyd18252h536616,fl,2,151600,silver,black,"professional financial services/pensacola",3625,1500,Tue Mar 10 2015 05:15:00 GMT-0700 (PDT)
2014,Chrysler,300,Base,Sedan,automatic,2c3ccaag4eh232565,ca,3.2,23921,gray,black,"remarketing by ge/manheim riverside",19650,19500,Tue Mar 10 2015 05:00:00 GMT-0700 (PDT)
2014,Ford,Explorer,Limited,SUV,,1fm5k7f88ega60656,tx,4.3,35163,blue,black,"ars/avis budget group",16350,16500,Wed Jun 17 2015 04:00:00 GMT-0700 (PDT)
2015,Chevrolet,Traverse,LT,SUV,automatic,1gnkvgkdxfj121065,il,4,13886,gray,gray,"gm remarketing",29300,28400,Thu Jun 11 2015 04:00:00 GMT-0700 (PDT)
2014,Mitsubishi,Outlander,SE,SUV,automatic,ja4az3a3xez015476,az,3.7,31611,gray,black,"avis corporation",15700,14700,Thu May 28 2015 05:00:00 GMT-0700 (PDT)
2013,Ford,F-150,Lariat,SuperCrew,automatic,1ftfw1et3dkg27982,mo,3.8,30808,black,black,"ford motor credit company,llc",33700,17200,Tue Mar 17 2015 04:00:00 GMT-0700 (PDT)
2013,Hyundai,Elantra,GLS,Sedan,automatic,kmhdh4ae8du780111,mn,3.1,22127,blue,gray,"hyundai motor finance",11300,10000,Wed Jun 03 2015 03:30:00 GMT-0700 (PDT)
2013,Kia,Optima,LX,Sedan,automatic,5xxgm4a79dg104822,mn,4.5,24701,black,tan,"kia motors finance",12900,13300,Wed Jun 17 2015 03:30:00 GMT-0700 (PDT)
2012,Ford,Expedition,Limited,SUV,automatic,1fmju2a54cef16153,ny,3.9,30269,silver,black,"ford motor credit company,llc",18700,18500,Wed May 27 2015 02:20:00 GMT-0700 (PDT)
2012,Ford,Flex,SEL,Wagon,automatic,2fmgk5cc0cbd08635,tn,3.8,34995,gray,black,"ford motor credit company,llc",20800,28000,Wed Mar 18 2015 03:00:00 GMT-0700 (PDT)
2012,Hyundai,Sonata,Limited,Sedan,automatic,5npec4ab6ch389285,oh,4.1,32772,gray,black,"hyundai motor finance",15300,14200,Tue Jun 02 2015 02:30:00 GMT-0700 (PDT)
2012,Hyundai,Sonata,SE,Sedan,automatic,5npec4ab8ch391751,oh,3.8,45318,silver,gray,"hyundai motor finance",12600,12000,Tue Jun 02 2015 02:30:00 GMT-0700 (PDT)
2012,Infiniti,G Sedan,G37x,G Sedan,,jn1cv6ar2cm670535,pa,2.9,23840,gray,black,"nissan infiniti lt",19750,19200,Thu May 28 2015 02:00:00 GMT-0700 (PDT)
2012,Kia,Optima,EX,Sedan,automatic,5xxgn4a70cg024398,oh,4,46102,brown,beige,"hyundai motor finance",13450,12100,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT)
2012,Kia,Sedona,LX,Minivan,automatic,kndmg4c73c6418289,il,2.8,42958,blue,gray,"first merit bank",12000,10000,Thu Mar 19 2015 03:00:00 GMT-0700 (PDT)
2012,Nissan,Juke,SL,Hatchback,automatic,jn8af5mv0ct112343,wa,2.9,26952,blue,black,"nissan motor acceptance corporation",16400,16500,Wed Jun 10 2015 05:30:00 GMT-0700 (PDT)
2012,Nissan,Altima,2.5,Sedan,automatic,1n4al2ap0cn514009,co,2.9,30416,black,black,"nissan north america inc.",13100,13700,Tue Mar 24 2015 05:00:00 GMT-0700 (PDT)
2012,Nissan,Altima,2.5,sedan,,1n4al2ap3cc120015,pa,4.6,33882,black,black,"mehdis car company",10250,17800,Thu Apr 09 2015 02:00:00 GMT-0700 (PDT)
2012,Nissan,Murano,SV,SUV,automatic,jn8az1mw4cw202926,il,3.6,33818,gray,black,"nissan-infiniti lt",19350,10400,Tue Mar 17 2015 03:00:00 GMT-0700 (PDT)
2012,Nissan,Sentra,2.0 SR,Sedan,automatic,3n1ab6ap0cl755141,il,2.8,33886,silver,gray,"nissan-infiniti lt",11150,15700,Tue Mar 17 2015 03:00:00 GMT-0700 (PDT)
2012,Volkswagen,GTI,PZEV,Hatchback,automatic,wvwhd7aj3cw312886,fl,2.2,30126,black,black,"vw credit",16000,10100,Wed Mar 18 2015 03:30:00 GMT-0700 (PDT)
2011,Chrysler,200,LX,Sedan,automatic,1c3bc4fb2bn558121,nc,1.9,103608,white,black,"national remarketing service",6500,4000,Mon Mar 16 2015 02:30:00 GMT-0700 (PDT)
2011,GMC,Sierra 2500HD,Work Truck,Extended Cab,automatic,1gt22zcg8bz357859,tx,1.9,102043,white,black,"union leasing exchange llc",14350,13700,Thu Mar 12 2015 04:00:00 GMT-0700 (PDT)
2011,Jeep,Compass,Limited,SUV,automatic,1j4nf5fb1bd257507,nj,4.9,51560,white,black,"nissan technical center",14150,14800,Wed Jun 03 2015 02:30:00 GMT-0700 (PDT)
2011,Mercedes-Benz,E-Class,E550 4MATIC,Sedan,automatic,wddhf9ab8ba501999,oh,2.5,32373,black,—,"mercedes-benz financial services",30600,28000,Tue May 26 2015 02:30:00 GMT-0700 (PDT)
2011,Porsche,Panamera,Turbo,Sedan,,wp0ac2a74bl090547,pa,3.6,19048,blue,beige,"porsche financial services",73000,64000,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2011,Toyota,Camry,LE,Sedan,automatic,4t1bf3ek4bu679488,ga,3.6,61644,green,gray,"santander consumer",10150,10400,Tue Jun 02 2015 02:30:00 GMT-0700 (PDT)
2011,Toyota,Camry,LE,Sedan,automatic,4t1bf3ek5bu582994,pr,3.5,70356,white,gray,"caguas auto city inc",10150,7600,Thu Mar 19 2015 06:00:00 GMT-0700 (PDT)
2011,Toyota,Tacoma,PreRunner V6,Double Cab,automatic,3tmju4gn5bm118319,tx,4.4,152639,white,gray,"wilmar leasing inc",17650,12400,Tue Mar 17 2015 03:30:00 GMT-0700 (PDT)
2010,Chrysler,300,Touring Plus,Sedan,,2c3ca1cv8ah266309,tn,2,1,gray,black,"wells fargo dealer services",11900,500,Tue Mar 31 2015 03:00:00 GMT-0700 (PDT)
2014,Chevrolet,Cruze,2LT,Sedan,automatic,1g1pe5sb5e7278217,fl,3,17456,red,beige,"gm remarketing",13850,12600,Mon Mar 23 2015 06:00:00 GMT-0700 (PDT)
2014,Chevrolet,Cruze,2LT,Sedan,automatic,1g1pe5sbxe7281730,fl,4,22618,black,brown,"gm remarketing",13650,20000,Mon Mar 23 2015 06:00:00 GMT-0700 (PDT)
2014,Chevrolet,Cruze,2LT,Sedan,automatic,1g1pe5sb2e7275680,fl,2,19721,red,black,"gm remarketing",13250,13100,Tue Jun 16 2015 02:15:00 GMT-0700 (PDT)
2010,Hyundai,Tucson,Limited,SUV,automatic,km8ju3ac4au069749,fl,2.7,87764,silver,black,"pnc bank, national association",11250,10800,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT)
2010,Subaru,Impreza,WRX STI,Hatchback,manual,jf1gr8h63al817688,pa,4.1,61383,white,black,"diamond toyota scion",23900,14500,Fri Mar 13 2015 02:00:00 GMT-0700 (PDT)
2010,Toyota,Corolla,Base,Sedan,automatic,1nxbu4ee3az279667,tx,4.1,138181,white,gray,"wilmar leasing inc",5425,6700,Tue Mar 17 2015 03:30:00 GMT-0700 (PDT)
2014,Chevrolet,Cruze,LS,Sedan,automatic,1g1pa5sh8e7164583,co,3.6,13207,black,black,"gm financial",12350,32300,Tue Mar 17 2015 05:00:00 GMT-0700 (PDT)
2008,Ford,Escape,XLT,SUV,automatic,1fmcu93z88kd23434,pa,2,110075,gray,gray,"west herr auto exchange inc",7450,5100,Wed Mar 18 2015 02:30:00 GMT-0700 (PDT)
2008,Ford,Edge,SEL,SUV,automatic,2fmdk38c88ba66975,fl,3.4,109159,beige,gray,"capital one auto finance",8350,8900,Wed Mar 18 2015 02:10:00 GMT-0700 (PDT)
2007,Audi,Q7,4.2 quattro,SUV,automatic,wa1av74l37d026107,il,3.1,61879,blue,black,"first merit bank",15700,14400,Thu Mar 19 2015 03:00:00 GMT-0700 (PDT)
2007,Chevrolet,Tahoe,LS,SUV,automatic,1gnek13007j140028,ne,2.8,98006,blue,gray,"woodhouse ford inc",14900,13300,Thu Jun 11 2015 04:00:00 GMT-0700 (PDT)
2007,Chevrolet,Equinox,LT,SUV,automatic,2cndl73f476009475,nc,2.1,1,gray,gray,"united auto credit/irvine",9575,3400,Tue Mar 17 2015 02:15:00 GMT-0700 (PDT)
2007,Dodge,Caravan,SE,Minivan,automatic,1d4gp25b97b207147,oh,2.4,155104,green,gray,"remarketing by ge/cardinal community cu, inc.",1675,500,Tue Mar 17 2015 06:00:00 GMT-0700 (PDT)
2014,Chevrolet,Express,LS 3500,Van,automatic,1gazg1fg5e1160057,il,3,24031,white,gray,"gm remarketing",24500,24000,Thu May 28 2015 04:00:00 GMT-0700 (PDT)
2014,Chevrolet,Impala,LS Fleet,Sedan,automatic,2g11x5sl6e9279335,fl,3,22985,gold,gray,"gm remarketing",16450,19400,Tue Mar 17 2015 02:30:00 GMT-0700 (PDT)
2014,Chevrolet,Express,LS 3500,Van,automatic,1gazg1fg3e1160056,il,5,25639,white,gray,"gm remarketing",24100,19900,Thu Mar 19 2015 04:00:00 GMT-0700 (PDT)
2007,,,,,automatic,1lnhm82v07y622216,oh,2.8,89017,white,beige,"wright-patt credit union",6475,5600,Thu Jun 18 2015 02:00:00 GMT-0700 (PDT)
2006,Chrysler,Town and Country,Touring,Minivan,automatic,2a4gp54l46r892807,pa,2,60350,silver,gray,"west herr auto exchange inc",5350,4000,Wed Mar 18 2015 02:30:00 GMT-0700 (PDT)
2006,Scion,xB,Base,Wagon,manual,jtlkt334464075208,nc,3.5,85454,gray,black,"fleet lease remarketing",4975,4200,Mon Jun 01 2015 02:30:00 GMT-0700 (PDT)
2014,Chevrolet,Impala Limited,LT Fleet,Sedan,,2g1wb5e34e1148595,fl,4,19973,silver,gray,"gm remarketing",14000,15100,Mon Mar 23 2015 06:00:00 GMT-0700 (PDT)
2014,Chevrolet,Impala Limited,LT Fleet,Sedan,automatic,2g1wb5e35e1156978,fl,3,21147,black,gray,"gm remarketing",13600,13600,Tue Jun 02 2015 02:15:00 GMT-0700 (PDT)
2006,Volvo,V70,2.5T,Wagon,automatic,yv1sw592962531634,tx,2,140601,gray,tan,"charitable adult rides services/car donating is",2900,800,Tue Mar 17 2015 03:30:00 GMT-0700 (PDT)
2005,Nissan,Altima,2.5 S,Sedan,automatic,1n4al11e95c224116,pa,3,151913,silver,black,"west herr auto exchange inc",2775,1900,Wed Mar 18 2015 05:00:00 GMT-0700 (PDT)
2004,Audi,A6,4.2 quattro,Sedan,automatic,wauml64b44n020006,nj,1.9,83109,blue,beige,"credit acceptance corp/vrs/southfield",4575,2100,Tue Apr 14 2015 02:30:00 GMT-0700 (PDT)
2004,GMC,Yukon XL,Denali,SUV,automatic,1gkfk66u54j159019,nj,1.9,149465,red,brown,"credit acceptance corp/vrs/southfield",5650,1600,Tue Mar 24 2015 03:30:00 GMT-0700 (PDT)
2004,Ford,Freestar,SEL,Minivan,automatic,2fmza52294ba48855,oh,1,1,white,gray,"select remarketing group llc/loan max title",2725,350,Tue Mar 17 2015 06:00:00 GMT-0700 (PDT)
2004,Lexus,ES 330,Base,Sedan,automatic,jthba30g245010668,tx,3.6,180565,silver,gray,"united auto credit/hurst",3275,3100,Tue May 19 2015 03:30:00 GMT-0700 (PDT)
2004,Jeep,Liberty,Sport,SUV,automatic,1j4gl48k34w133366,pa,2,69535,silver,black,"west herr auto exchange inc",4800,4500,Wed Mar 18 2015 02:30:00 GMT-0700 (PDT)
2003,Buick,Regal,LS,Sedan,automatic,2g4wb52k031101804,nc,2,153369,silver,gray,"remarketing by ge/gaia llc",1725,700,Mon Mar 16 2015 02:00:00 GMT-0700 (PDT)
2003,Chevrolet,Silverado 1500,LS,Extended Cab,automatic,2gcek19t631268207,pa,2,118723,blue,gray,"west herr auto exchange inc",7400,7200,Wed Mar 18 2015 05:00:00 GMT-0700 (PDT)
2003,Chevrolet,Impala,LS,Sedan,automatic,2g1wh55k439350955,nj,1.9,135451,black,gray,"credit acceptance corp/vrs/southfield",2450,350,Tue Mar 24 2015 03:30:00 GMT-0700 (PDT)
2003,Chevrolet,Suburban,1500 LS,SUV,automatic,3gnfk16z93g191974,nc,1.9,198651,black,gray,"national remarketing service",3500,1600,Mon Mar 23 2015 02:30:00 GMT-0700 (PDT)
2002,,,,,automatic,1fmzu62k52zc89349,mi,3,1,blue,gray,"crest ford inc",3475,700,Thu Mar 12 2015 06:10:00 GMT-0700 (PDT)
2000,,,,,,4n2xn11t3yd815275,fl,1.9,176465,beige,tan,"sheehan buick gmc, inc",925,400,Fri Mar 13 2015 02:30:00 GMT-0700 (PDT)
2014,Ford,E-Series Wagon,E-350 Super Duty XLT,Van,,1fbne3bl6eda28504,ga,4.1,30508,silver,gray,"avis budget group",25500,26500,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT)
2014,Ford,Escape,SE,SUV,automatic,1fmcu9g91euc24643,tx,4,33014,—,gray,"avis budget group",11050,11500,Thu Jun 18 2015 03:30:00 GMT-0700 (PDT)
2014,Ford,Expedition,EL King Ranch,SUV,automatic,1fmjk1h5xeef13430,fl,4.5,32930,—,tan,"ars/avis budget group",32600,19400,Wed Mar 18 2015 03:00:00 GMT-0700 (PDT)
2014,Ford,Expedition,XLT,SUV,automatic,1fmju1j53eef20093,tn,4.3,33509,—,tan,"avis budget group",32400,19700,Thu Mar 19 2015 04:00:00 GMT-0700 (PDT)
2014,Ford,Explorer,Limited,SUV,automatic,1fm5k8f87egb96606,mo,4.6,33357,red,black,"ars/avis budget group",12000,16000,Tue Mar 24 2015 06:30:00 GMT-0700 (PDT)
2014,Ford,Explorer,Limited,SUV,automatic,1fm5k8f89egb74025,ca,4.7,30419,gray,beige,"enterprise rent a car/ars",28400,11300,Wed Mar 18 2015 06:00:00 GMT-0700 (PDT)
2014,Ford,F-150,XL,Regular Cab,automatic,1ftnf1cf7ekd84364,nj,3.5,7678,white,gray,"u-haul",17850,18800,Wed Mar 18 2015 02:30:00 GMT-0700 (PDT)
2014,Ford,Fiesta,Titanium,Hatchback,automatic,3fadp4fj9em103688,tx,3.5,10411,—,tan,"ford motor credit company",14700,12800,Tue May 26 2015 03:30:00 GMT-0700 (PDT)
2014,Ford,Focus,SE,Hatchback,automatic,1fadp3k20el273075,tn,4.6,19976,red,black,"ford motor credit company",12550,13000,Thu Mar 19 2015 04:00:00 GMT-0700 (PDT)
2014,Ford,Focus,SE,Sedan,,1fadp3f2xel278343,mo,4.7,34200,red,black,"ars/avis budget group",11850,24400,Tue Mar 17 2015 03:30:00 GMT-0700 (PDT)
2014,Ford,Fusion Hybrid,SE,Sedan,automatic,3fa6p0lu9er271866,tx,4.4,15855,—,black,"ford motor credit company",15300,15500,Thu Jun 18 2015 03:30:00 GMT-0700 (PDT)
2014,Ford,Fusion,SE,Sedan,automatic,3fa6p0h70er171089,nv,3.1,39427,silver,black,"enterprise veh exchange/rental",14150,10400,Fri Mar 13 2015 05:00:00 GMT-0700 (PDT)
2014,Ford,Mustang,V6,Convertible,automatic,1zvbp8em6e5248002,il,2.7,32463,white,black,"ford motor credit company",20300,20000,Tue Mar 24 2015 04:00:00 GMT-0700 (PDT)
2015,Chrysler,200,S,Sedan,automatic,1c3cccbb8fn600897,tx,4,19379,red,black,"budget rac of atlanta",16950,17000,Thu Jun 04 2015 03:30:00 GMT-0700 (PDT)
2015,Chevrolet,Sonic,LT,Sedan,automatic,1g1jc5sh3f4103547,fl,4,10120,black,black,"gm remarketing",12200,12200,Tue Jun 09 2015 02:30:00 GMT-0700 (PDT)
2014,GMC,Savana Cargo,2500,Van,automatic,1gtw7fca9e1902063,ca,2.9,5994,white,gray,"u-haul fleet sales",20400,19000,Wed May 27 2015 05:30:00 GMT-0700 (PDT)
2014,GMC,Savana Cargo,2500,Van,automatic,1gtw7fca5e1904411,ca,4,4063,white,gray,"u-haul fleet sales",20500,19800,Wed May 27 2015 05:30:00 GMT-0700 (PDT)
2014,GMC,Savana Cargo,2500,Van,automatic,1gtw7fca5e1908331,co,3.7,10762,white,gray,"u-haul",20000,18700,Tue May 26 2015 05:00:00 GMT-0700 (PDT)
2014,GMC,Savana Cargo,2500,Van,automatic,1gtw7fca0e1908575,mo,4.3,15616,white,gray,"u-haul technical center",20400,18500,Tue Apr 07 2015 04:00:00 GMT-0700 (PDT)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac6eh817645,ca,4.9,369,silver,gray,"hyundai buybacks",14900,12300,Tue Jun 16 2015 05:00:00 GMT-0700 (PDT)
2014,Jeep,Cherokee,Limited,SUV,,1c4pjmds6ew284060,qc,4.6,18461,black,black,"fca canada inc",28500,28200,Tue Jun 09 2015 03:00:00 GMT-0700 (PDT)
2014,Mercedes-Benz,M-Class,ML350 4MATIC,SUV,,4jgda5hb5ea402403,pa,3.9,2001,silver,black,"mercedes-benz financial services",49000,44000,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2014,Nissan,Rogue Select,S,SUV,automatic,jn8as5mt3ew101073,ma,3.8,13970,black,gray,"capital one auto finance",15300,14900,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT)
2014,Nissan,Pathfinder,Platinum,SUV,automatic,5n1ar2mm6ec723288,il,5,10107,gray,gray,"nissan north america inc.",33600,11600,Tue Mar 17 2015 03:00:00 GMT-0700 (PDT)
2014,Nissan,Pathfinder,Platinum,SUV,automatic,5n1ar2mm0ec718586,wa,4.4,8351,gray,black,"nissan north america inc.",28200,12600,Wed Mar 18 2015 06:30:00 GMT-0700 (PDT)
2014,Volkswagen,Passat,Wolfsburg Edition PZEV,Sedan,automatic,1vwat7a35ec034984,in,2.9,31727,gray,black,"avis corporation",13450,13000,Thu May 28 2015 03:10:00 GMT-0700 (PDT)
2015,Hyundai,Genesis,3.8,Sedan,automatic,kmhgn4je8fu067945,tx,5,16,blue,tan,"hyundai motor america/co car",14400,18100,Wed Mar 18 2015 03:30:00 GMT-0700 (PDT)
2015,Honda,Fit,EX,Hatchback,automatic,3hggk5h86fm743656,nv,4.9,17,white,black,"american honda motor company",15650,15000,Fri Mar 13 2015 05:00:00 GMT-0700 (PDT)
2015,Hyundai,Sonata,Sport PZEV,Sedan,automatic,5npe34af9fh153382,tx,5,5,silver,gray,"hyundai motor america/co car",24600,15500,Wed Mar 18 2015 03:30:00 GMT-0700 (PDT)
2015,Hyundai,Veloster,Base,Hatchback,automatic,kmhtc6ad2fu228796,ca,5,5,silver,black,"hyundai motor america/co car",14400,16300,Tue Mar 17 2015 05:30:00 GMT-0700 (PDT)
2015,Jeep,Wrangler,Sahara,SUV,automatic,1c4ajwbg4fl528484,tn,5,4813,white,black,"ford-lincoln dealer program",29100,30400,Wed Jun 03 2015 03:00:00 GMT-0700 (PDT)
2013,Cadillac,Escalade ESV,Luxury,SUV,automatic,1gys4hef3dr270330,or,3.5,50491,black,black,"the hertz corporation",37500,35200,Tue Jun 02 2015 05:00:00 GMT-0700 (PDT)
2013,BMW,X5,xDrive35i,SUV,automatic,5uxzv4c52d0b03578,oh,4.5,47253,gray,black,"financial services remarketing (lease)",34100,35325,Tue May 19 2015 02:30:00 GMT-0700 (PDT)
2013,BMW,X5,xDrive35i,SUV,,5uxzv4c54d0b05199,pa,4.4,55642,gray,black,"financial services remarketing (lease)",33000,25000,Thu Mar 19 2015 02:30:00 GMT-0700 (PDT)
2013,Dodge,Grand Caravan,SXT,Minivan,automatic,2c4rdgcg5dr688313,ca,3.2,63312,black,black,"the hertz corporation",12300,10900,Tue Mar 17 2015 05:30:00 GMT-0700 (PDT)
2013,Ford,Edge,SE,SUV,automatic,2fmdk3gc5dbe22259,ny,4.6,15206,silver,beige,"ford motor credit company,llc",19100,13900,Wed Mar 18 2015 02:20:00 GMT-0700 (PDT)
2013,Ford,Escape,SEL,SUV,automatic,1fmcu9h90dud17957,mo,2.8,16398,white,black,"ford motor credit company,llc",23200,17500,Wed Mar 18 2015 03:00:00 GMT-0700 (PDT)
2013,Ford,Escape,SE,SUV,automatic,1fmcu0gx6dud57181,fl,3.8,52835,—,beige,"ge fleet services for itself/servicer",14550,9000,Wed Mar 18 2015 02:00:00 GMT-0700 (PDT)
2013,Ford,Explorer,Base,SUV,automatic,1fm5k8b86dgc68366,mn,3,20620,—,tan,"ford motor credit company,llc",27300,29400,Wed Jun 17 2015 03:00:00 GMT-0700 (PDT)
2013,Ford,Escape,SE,SUV,automatic,1fmcu0gx6duc34030,tn,4.8,26217,—,gray,"ford motor credit company,llc",16700,28100,Thu Mar 19 2015 04:00:00 GMT-0700 (PDT)
2013,Ford,Explorer,Limited,SUV,automatic,1fm5k7f83dgb75602,tn,4.9,13073,black,brown,"ford motor credit company",28600,27800,Thu May 28 2015 04:00:00 GMT-0700 (PDT)
2013,Ford,Explorer,XLT,SUV,automatic,1fm5k7d83dgc59776,tn,4.6,18430,—,beige,"ford motor credit company,llc",27800,25400,Thu Mar 19 2015 04:00:00 GMT-0700 (PDT)
2013,Ford,Explorer,XLT,SUV,automatic,1fm5k8d81dgc78574,il,3.7,42612,black,black,"ford motor credit company,llc",25900,10700,Thu Mar 19 2015 03:00:00 GMT-0700 (PDT)
2015,Kia,Sorento,LX,SUV,automatic,5xyktca69fg586172,oh,5,10745,silver,gray,"kia motors america, inc",21100,20800,Tue Mar 17 2015 02:30:00 GMT-0700 (PDT)
2015,Kia,Sorento,LX,SUV,automatic,5xyktca62fg587406,oh,4.7,10491,gray,gray,"kia motors america, inc",21100,21500,Tue Mar 17 2015 02:30:00 GMT-0700 (PDT)
2013,Ford,Fusion Hybrid,SE,Sedan,automatic,3fa6p0lu7dr302529,il,2.6,14836,red,tan,"ford motor credit company,llc",18500,16300,Thu Mar 19 2015 03:00:00 GMT-0700 (PDT)
2013,Ford,Mustang,V6,Convertible,,1zvbp8em0d5237253,pa,3.5,67478,blue,black,"northeast leasing",13750,11600,Fri Mar 13 2015 02:00:00 GMT-0700 (PDT)
2013,Hyundai,Elantra,GLS,Sedan,automatic,5npdh4ae1dh293976,fl,4.2,16807,white,beige,"hyundai motor finance",13000,13100,Tue Mar 17 2015 02:30:00 GMT-0700 (PDT)
2013,Hyundai,Elantra,Limited,Sedan,automatic,5npdh4ae5dh250712,oh,4.4,6953,silver,gray,"hyundai motor finance",14700,13800,Tue Jun 02 2015 02:30:00 GMT-0700 (PDT)
2013,Hyundai,Elantra,Limited,Sedan,automatic,5npdh4ae1dh284159,oh,4.4,21355,red,black,"hyundai motor finance",13900,13000,Tue Jun 02 2015 02:30:00 GMT-0700 (PDT)
2013,Hyundai,Sonata,Limited,Sedan,automatic,5npec4ac4dh796953,fl,5,13469,silver,black,"hyundai motor finance",18500,16000,Tue Mar 17 2015 02:30:00 GMT-0700 (PDT)
2013,Infiniti,G Sedan,G37x,G Sedan,automatic,jn1cv6ar0dm756377,il,3.2,23798,black,black,"nissan infiniti lt",21600,22000,Tue Mar 17 2015 03:00:00 GMT-0700 (PDT)
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a69fg660772,oh,4.6,182,white,—,"hyundai motor finance",20100,19800,Tue Jun 02 2015 02:30:00 GMT-0700 (PDT)
2013,Kia,Optima,EX,Sedan,,5xxgn4a71dg107615,pa,4.8,32021,white,tan,"kia motors finance",16200,18900,Fri Mar 20 2015 02:00:00 GMT-0700 (PDT)
